instance,p,n,configLB,configNodeSel,configOB,configValSplit,solved,YN,cpuTotal,nbLpSolved,cpuInitialization,cpuCplex,cpuUpdatePolyhedron,nbNodes,minDepth,maxDepth,avgDepth,nbFathomedInfeas,nbFathomedOptimality,nbFathomedDominance,cpuDominanceTest,cpuUbUpdate,cpuLbComputation,cpuComputeOb,cpuVarSel,cpuNodeSel,cpuLbCopy
Kirlik14-KP_p-3_n-30_ins-2.dat,3,30,WLP,breadth,noOB,mofvRevisited2,1,196,95.6639,735325,0.0005043,83.223,7.03557,30253,8,30,15.7009,49,2661,12417,0.196246,0.173315,93.0829,0.0048498,1.53545,0.0089025,1.3739
Kirlik14-KP_p-3_n-30_ins-3.dat,3,30,LP,breadth,noOB,mofvRevisited2,1,118,94.3579,790718,9.57314,77.3314,4.04171,28653,10,30,15.7311,138,1519,12670,0.0695823,0.096564,93.5888,0.0043377,0.136911,0.0044166,0
Kirlik14-KP_p-3_n-30_ins-3.dat,3,30,WLP,breadth,noOB,mofvRevisited2,1,118,68.0986,485063,0.0005153,59.8852,4.2474,28653,10,30,15.7311,138,1519,12670,0.0863956,0.101903,66.4141,0.0039782,1.02464,0.0070405,0.912318
Kirlik14-KP_p-3_n-30_ins-4.dat,3,30,LP,breadth,noOB,mofvRevisited2,1,63,35.2496,268224,2.26709,29.6993,2.25611,6393,8,28,14.7601,34,323,2840,0.010169,0.0338652,35.029,0.0010841,0.0387074,0.0009016,0
Kirlik14-KP_p-3_n-30_ins-4.dat,3,30,WLP,breadth,noOB,mofvRevisited2,1,63,21.7261,171777,0.0005161,19.0659,1.55775,6393,8,28,14.7601,34,323,2840,0.0103734,0.0347449,21.236,0.0009878,0.309125,0.0015477,0.276489
Kirlik14-KP_p-3_n-30_ins-5.dat,3,30,LP,breadth,noOB,mofvRevisited2,1,69,26.8559,225195,2.87458,21.908,1.11206,8531,8,29,13.7557,13,121,4132,0.0113038,0.0257882,26.6582,0.0012492,0.0374032,0.0011427,0
Kirlik14-KP_p-3_n-30_ins-5.dat,3,30,WLP,breadth,noOB,mofvRevisited2,1,69,19.6183,154074,0.0005258,17.1847,1.30295,8531,8,29,13.7557,13,121,4132,0.0134107,0.0265842,19.1793,0.0011717,0.275696,0.0017978,0.245111
Kirlik14-KP_p-3_n-30_ins-6.dat,3,30,LP,breadth,noOB,mofvRevisited2,1,103,91.4937,753115,4.88975,79.4174,4.61448,14535,8,30,16.4302,265,1206,5797,0.0314888,0.0982339,90.8859,0.0025197,0.106873,0.0026165,0
Kirlik14-KP_p-3_n-30_ins-6.dat,3,30,WLP,breadth,noOB,mofvRevisited2,1,103,56.9268,446121,0.0005172,49.6458,4.35172,14535,8,30,16.4302,265,1206,5797,0.0441982,0.101071,55.495,0.0022971,0.910087,0.0042982,0.817614
Kirlik14-KP_p-3_n-30_ins-7.dat,3,30,LP,breadth,noOB,mofvRevisited2,1,266,354.268,2537461,17.997,311.325,15.9376,48043,9,30,16.7633,153,3797,20072,0.33635,0.33529,351.89,0.0093852,0.363562,0.0102645,0
Kirlik14-KP_p-3_n-30_ins-7.dat,3,30,WLP,breadth,noOB,mofvRevisited2,1,266,218.314,1483756,0.0016534,193.86,14.3738,48043,9,30,16.7633,153,3797,20072,0.385465,0.348128,213.265,0.0080982,2.97242,0.0163717,2.6644
Kirlik14-KP_p-3_n-30_ins-8.dat,3,30,LP,breadth,noOB,mofvRevisited2,1,98,132.481,1106499,12.9986,108.931,5.88351,38539,10,29,15.9315,168,941,18161,0.0854079,0.126066,131.43,0.0061214,0.185105,0.0064114,0
Kirlik14-KP_p-3_n-30_ins-8.dat,3,30,WLP,breadth,noOB,mofvRevisited2,1,98,89.8011,699584,0.0008293,78.2905,6.08026,38539,10,29,15.9315,168,941,18161,0.110039,0.130609,87.5053,0.0053782,1.38561,0.0095665,1.23719
Kirlik14-KP_p-3_n-30_ins-9.dat,3,30,LP,breadth,noOB,mofvRevisited2,1,62,131.4,983663,10.4272,107.656,9.325,29371,8,29,15.9444,34,1453,13199,0.0473937,0.115114,130.525,0.0047641,0.150536,0.0049029,0
Kirlik14-KP_p-3_n-30_ins-9.dat,3,30,WLP,breadth,noOB,mofvRevisited2,1,62,92.8531,634221,0.000924,82.8553,5.5343,29371,8,29,15.9444,34,1453,13199,0.0579098,0.119105,90.9552,0.0045374,1.1587,0.0079328,1.03727
Kirlik14-KP_p-3_n-40_ins-1.dat,3,40,LP,breadth,noOB,mofvRevisited2,0,290,3600.07,25994553,122.645,3181.27,195.27,309294,10,24,19.4403,0,5771,139644,6.14572,4.00305,3569.91,0.0703442,4.03106,0.102334,0
Kirlik14-KP_p-3_n-40_ins-1.dat,3,40,LP,breadth,noOB,mofvRevisited2,0,295,3600.07,26132531,122.991,3185.88,191.948,312712,10,24,19.5027,0,6009,141424,5.60402,3.96992,3571.34,0.0695175,4.02385,0.103016,0
Kirlik14-KP_p-3_n-40_ins-1.dat,3,40,WLP,breadth,noOB,mofvRevisited2,1,486,2366,15935038,0.000564,2066.89,164.669,384815,10,40,21.3556,208,18624,173576,8.62502,4.55653,2297.66,0.0734496,32.3993,6.35234,28.6023
Kirlik14-KP_p-3_n-40_ins-10.dat,3,40,LP,breadth,noOB,mofvRevisited2,1,259,602.166,4451592,32.9554,522.804,28.088,85801,9,40,18.2846,31,5254,37616,0.612689,0.669468,597.718,0.0162231,0.70177,0.0168612,0
Kirlik14-KP_p-3_n-40_ins-10.dat,3,40,WLP,breadth,noOB,mofvRevisited2,1,259,361.831,2731604,0.0005619,315.812,25.7008,85807,9,40,18.2843,31,5255,37618,0.653848,0.693206,352.604,0.0140302,5.151,0.0282082,4.54595
Kirlik14-KP_p-3_n-40_ins-2.dat,3,40,LP,breadth,noOB,mofvRevisited2,1,252,368.124,2716817,26.5424,312.691,16.386,69523,8,40,17.4455,37,3558,31167,0.514672,0.391385,365.178,0.012756,0.441095,0.0132659,0
Kirlik14-KP_p-3_n-40_ins-2.dat,3,40,WLP,breadth,noOB,mofvRevisited2,1,252,245.721,1727028,0.0005212,216.718,15.365,69523,8,40,17.4455,37,3558,31167,0.547856,0.407586,240.135,0.011395,3.05325,0.0206715,2.69069
Kirlik14-KP_p-3_n-40_ins-3.dat,3,40,LP,breadth,noOB,mofvRevisited2,1,541,1966.68,14321958,94.9346,1713.68,97.5004,246153,11,40,20.1046,292,11283,111502,3.80589,2.17388,1950.06,0.0499014,2.28398,0.0910723,0
Kirlik14-KP_p-3_n-40_ins-3.dat,3,40,WLP,breadth,noOB,mofvRevisited2,1,541,1440.75,8648596,0.0011003,1284.29,86.1819,246137,11,40,20.1045,292,11281,111496,4.49329,2.31278,1407.27,0.0463921,17.1304,1.5883,15.1289
Kirlik14-KP_p-3_n-40_ins-4.dat,3,40,LP,breadth,noOB,mofvRevisited2,1,256,667.881,5365546,30.4377,582.238,34.8911,85883,10,40,18.0265,44,4379,38519,0.564352,0.786803,662.91,0.0166015,0.807735,0.0186509,0
Kirlik14-KP_p-3_n-40_ins-4.dat,3,40,WLP,breadth,noOB,mofvRevisited2,1,256,470.626,3196769,0.0005327,417.442,30.6149,85883,10,40,18.0265,44,4379,38519,0.730351,0.816891,460.161,0.0155402,6.0904,0.0324481,5.37779
Kirlik14-KP_p-3_n-40_ins-5.dat,3,40,LP,breadth,noOB,mofvRevisited2,1,385,1020.92,7512263,65.1348,876.441,46.206,169503,10,39,18.7167,54,5751,78947,1.43348,1.07959,1012.83,0.0314297,1.22531,0.0362406,0
Kirlik14-KP_p-3_n-40_ins-5.dat,3,40,WLP,breadth,noOB,mofvRevisited2,1,385,629.365,4707362,0.0008811,549.722,42.4493,169507,10,39,18.7168,54,5751,78949,1.54071,1.12445,613.044,0.0277218,8.45714,0.055782,7.43902
Kirlik14-KP_p-3_n-40_ins-6.dat,3,40,LP,breadth,noOB,mofvRevisited2,1,222,1183.97,8747581,60.79,1031.95,55.8016,157505,10,40,18.4504,152,2015,76586,1.01721,1.25533,1175.45,0.0302004,1.3716,0.0376929,0
Kirlik14-KP_p-3_n-40_ins-6.dat,3,40,WLP,breadth,noOB,mofvRevisited2,1,222,729.249,5395616,0.0015065,637.342,50.8621,157493,10,40,18.4508,152,2015,76580,1.16176,1.32096,709.71,0.0270303,9.88205,0.470011,8.6901
Kirlik14-KP_p-3_n-40_ins-7.dat,3,40,LP,breadth,noOB,mofvRevisited2,1,238,753.678,5560610,32.6474,662.661,36.9454,84985,9,39,19.3816,71,3538,38884,0.676593,0.835817,748.36,0.0175057,0.835227,0.0182031,0
Kirlik14-KP_p-3_n-40_ins-7.dat,3,40,WLP,breadth,noOB,mofvRevisited2,1,238,497.114,3367294,0.0006428,441.306,32.758,84975,9,39,19.3803,71,3538,38879,0.790834,0.861748,486.422,0.0149626,6.19546,0.0321963,5.45819
Kirlik14-KP_p-3_n-40_ins-8.dat,3,40,LP,breadth,noOB,mofvRevisited2,1,136,347.841,2594836,19.3756,301.928,15.9945,50911,9,38,17.4559,39,525,24892,0.211981,0.362208,345.475,0.0094538,0.39794,0.0094542,0
Kirlik14-KP_p-3_n-40_ins-8.dat,3,40,WLP,breadth,noOB,mofvRevisited2,1,136,231.779,1622305,0.0007302,205.519,14.7985,50911,9,38,17.4559,39,525,24892,0.251624,0.376271,226.915,0.0084368,2.85009,0.0166346,2.50565
Kirlik14-KP_p-3_n-40_ins-9.dat,3,40,LP,breadth,noOB,mofvRevisited2,1,337,967.847,7727487,52.1571,834.015,49.2879,147653,10,40,19.3148,88,8188,65551,1.62723,1.17435,959.567,0.0282291,1.18235,0.0347603,0
Kirlik14-KP_p-3_n-40_ins-9.dat,3,40,WLP,breadth,noOB,mofvRevisited2,1,337,743.95,4977624,0.0007853,662.582,45.5393,147653,10,40,19.3148,88,8188,65551,1.77876,1.22146,728.428,0.025898,8.2881,0.07528,7.26956
Kirlik14-KP_p-4_n-10_ins-1.dat,4,10,LP,breadth,noOB,mofvRevisited2,1,10,0.366589,2239,0.0525917,0.26929,0.0307922,113,3,9,6.82456,14,26,17,7.69e-05,0.0003777,0.360382,2.49e-05,0.0004766,1.7e-05,0
Kirlik14-KP_p-4_n-10_ins-1.dat,4,10,WLP,breadth,noOB,mofvRevisited2,1,10,0.266828,1395,0.0008224,0.202822,0.043156,113,3,9,6.82456,14,26,17,8.73e-05,0.00038,0.253273,2.75e-05,0.0076586,3.28e-05,0.0072444
Kirlik14-KP_p-4_n-10_ins-10.dat,4,10,LP,breadth,noOB,mofvRevisited2,1,10,0.223763,1522,0.0478257,0.152047,0.0134412,103,3,8,6.44231,14,22,16,6.82e-05,0.0002959,0.218583,2.13e-05,0.0003981,1.22e-05,0
Kirlik14-KP_p-4_n-10_ins-10.dat,4,10,WLP,breadth,noOB,mofvRevisited2,1,10,0.171234,1026,0.000648,0.136569,0.0202125,103,3,8,6.44231,14,22,16,9.43e-05,0.0002378,0.162195,2.22e-05,0.0039422,3.51e-05,0.0036223
Kirlik14-KP_p-4_n-10_ins-2.dat,4,10,LP,breadth,noOB,mofvRevisited2,1,13,0.318018,2371,0.0668543,0.217617,0.0197673,167,4,9,7.03571,22,27,35,8.9e-05,0.0003171,0.311737,3.62e-05,0.0006612,2.66e-05,0
Kirlik14-KP_p-4_n-10_ins-2.dat,4,10,WLP,breadth,noOB,mofvRevisited2,1,13,0.261734,1556,0.0006049,0.208265,0.0309416,167,4,9,7.03571,22,27,35,0.0001685,0.0003788,0.247715,4.11e-05,0.0077935,4.68e-05,0.0072312
Kirlik14-KP_p-4_n-10_ins-3.dat,4,10,LP,breadth,noOB,mofvRevisited2,1,7,0.158462,1057,0.0340518,0.106792,0.0086624,83,3,9,6.2619,15,12,15,6.26e-05,0.0001908,0.15356,1.38e-05,0.0002906,1.19e-05,0
Kirlik14-KP_p-4_n-10_ins-3.dat,4,10,WLP,breadth,noOB,mofvRevisited2,1,7,0.116318,720,0.0006217,0.0892055,0.0117882,83,3,9,6.2619,15,12,15,6.42e-05,0.000167,0.10488,1.6e-05,0.0024834,1.93e-05,0.0022167
Kirlik14-KP_p-4_n-10_ins-4.dat,4,10,LP,breadth,noOB,mofvRevisited2,1,6,0.133455,901,0.0276295,0.0908725,0.0072736,67,3,9,5.88235,12,14,8,5.8e-05,0.0001469,0.129303,1.6e-05,0.0002932,1e-05,0
Kirlik14-KP_p-4_n-10_ins-4.dat,4,10,WLP,breadth,noOB,mofvRevisited2,1,6,0.104465,643,0.0006609,0.0825362,0.0114268,67,3,9,5.88235,12,14,8,4.34e-05,0.0001578,0.0976133,1.36e-05,0.0022489,1.69e-05,0.0020653
Kirlik14-KP_p-4_n-10_ins-5.dat,4,10,LP,breadth,noOB,mofvRevisited2,1,9,0.250622,1462,0.0570434,0.165959,0.0150841,133,4,7,6.32836,32,32,3,4.12e-05,0.0004666,0.244395,3.27e-05,0.0006101,2.02e-05,0
Kirlik14-KP_p-4_n-10_ins-5.dat,4,10,WLP,breadth,noOB,mofvRevisited2,1,9,0.16729,988,0.0006322,0.131701,0.0189255,133,4,7,6.32836,32,32,3,4.51e-05,0.000527,0.156843,2.47e-05,0.0047622,2.77e-05,0.0043781
Kirlik14-KP_p-4_n-10_ins-6.dat,4,10,LP,breadth,noOB,mofvRevisited2,1,19,0.330893,2314,0.0679471,0.225952,0.0239288,167,3,10,7.65476,24,43,17,0.0001083,0.0005135,0.324943,2.58e-05,0.0005759,1.83e-05,0
Kirlik14-KP_p-4_n-10_ins-6.dat,4,10,WLP,breadth,noOB,mofvRevisited2,1,19,0.251368,1578,0.0006098,0.198191,0.0327749,167,3,10,7.65476,24,43,17,0.0001593,0.0005804,0.238481,2.79e-05,0.006591,3.83e-05,0.0061169
Kirlik14-KP_p-4_n-10_ins-7.dat,4,10,LP,breadth,noOB,mofvRevisited2,1,15,0.319052,1924,0.0524572,0.226164,0.0273068,121,3,9,6.80328,13,27,21,8.24e-05,0.0003992,0.312821,2.59e-05,0.0005373,1.84e-05,0
Kirlik14-KP_p-4_n-10_ins-7.dat,4,10,WLP,breadth,noOB,mofvRevisited2,1,15,0.212024,1215,0.0006133,0.164685,0.029801,121,3,9,6.80328,13,27,21,0.0001211,0.0004509,0.200745,1.74e-05,0.0055929,2.76e-05,0.005258
Kirlik14-KP_p-4_n-10_ins-8.dat,4,10,LP,breadth,noOB,mofvRevisited2,1,5,0.0527932,365,0.0160476,0.0295256,0.0019173,35,3,8,4.83333,2,7,9,1.72e-05,7.76e-05,0.0488996,4.7e-06,0.0001023,4.3e-06,0
Kirlik14-KP_p-4_n-10_ins-8.dat,4,10,WLP,breadth,noOB,mofvRevisited2,1,5,0.0500341,308,0.0006955,0.0391368,0.0037476,35,3,8,4.83333,2,7,9,1.38e-05,6.63e-05,0.0449801,6.5e-06,0.0007697,4.8e-06,0.0006831
Kirlik14-KP_p-4_n-10_ins-9.dat,4,10,LP,breadth,noOB,mofvRevisited2,1,22,0.588669,4386,0.107773,0.418691,0.0414353,293,4,10,7.88435,54,53,40,0.0001313,0.0005996,0.579515,4.7e-05,0.0010419,2.73e-05,0
Kirlik14-KP_p-4_n-10_ins-9.dat,4,10,WLP,breadth,noOB,mofvRevisited2,1,22,0.442512,2879,0.0006269,0.3477,0.0648315,293,4,10,7.88435,54,53,40,0.0001902,0.0006006,0.423866,3.91e-05,0.0108398,5.47e-05,0.010156
Kirlik14-KP_p-4_n-20_ins-1.dat,4,20,LP,breadth,noOB,mofvRevisited2,1,60,6.61786,44556,0.661733,5.22172,0.578806,1375,6,20,11.7776,5,194,489,0.0033011,0.0044896,6.57251,0.0002208,0.0054789,0.0001267,0
Kirlik14-KP_p-4_n-20_ins-1.dat,4,20,WLP,breadth,noOB,mofvRevisited2,1,60,5.02783,30108,0.0006621,4.0707,0.744657,1375,6,20,11.7776,5,194,489,0.0047332,0.0048459,4.91167,0.0002011,0.0746058,0.0003148,0.0702718
Kirlik14-KP_p-4_n-20_ins-10.dat,4,20,LP,breadth,noOB,mofvRevisited2,1,229,28.5924,195934,3.522,21.6461,2.64882,7523,7,19,13.4219,245,1120,2397,0.0682481,0.0288837,28.3276,0.0012239,0.0306275,0.0009168,0
Kirlik14-KP_p-4_n-20_ins-10.dat,4,20,WLP,breadth,noOB,mofvRevisited2,1,229,19.4317,114224,0.0007272,15.1545,3.18416,7523,7,19,13.4219,245,1120,2397,0.0779915,0.0313642,18.7805,0.0011065,0.402198,0.0016207,0.378501
Kirlik14-KP_p-4_n-20_ins-2.dat,4,20,LP,breadth,noOB,mofvRevisited2,1,143,57.2944,376464,3.4282,46.123,6.55508,7477,8,20,14.2811,375,1061,2303,0.0478582,0.03522,56.9212,0.0013327,0.0385754,0.0010068,0
Kirlik14-KP_p-4_n-20_ins-2.dat,4,20,WLP,breadth,noOB,mofvRevisited2,1,143,38.3092,222562,0.0006283,29.4648,7.18965,7477,8,20,14.2811,375,1061,2303,0.0699011,0.037662,37.2874,0.0012113,0.65546,0.0021651,0.62367
Kirlik14-KP_p-4_n-20_ins-3.dat,4,20,LP,breadth,noOB,mofvRevisited2,1,325,57.8656,402084,6.82235,44.2278,5.11909,14995,8,20,14.3954,652,2171,4675,0.207039,0.062572,57.2494,0.002524,0.0582263,0.0018985,0
Kirlik14-KP_p-4_n-20_ins-3.dat,4,20,WLP,breadth,noOB,mofvRevisited2,1,325,41.4397,250860,0.0007575,33.0376,6.13915,14995,8,20,14.3954,652,2171,4675,0.255839,0.0700466,40.0888,0.0023781,0.732012,0.0036071,0.687226
Kirlik14-KP_p-4_n-20_ins-4.dat,4,20,LP,breadth,noOB,mofvRevisited2,1,17,3.13377,20865,0.304545,2.48042,0.273465,625,6,20,10.6837,7,77,229,0.0004942,0.0018764,3.11156,0.0001068,0.0025662,5.9e-05,0
Kirlik14-KP_p-4_n-20_ins-4.dat,4,20,WLP,breadth,noOB,mofvRevisited2,1,17,2.41452,14434,0.0008173,1.97899,0.336855,625,6,20,10.6837,7,77,229,0.0006831,0.0019353,2.36217,9.94e-05,0.0333948,0.0001224,0.0313837
Kirlik14-KP_p-4_n-20_ins-5.dat,4,20,LP,breadth,noOB,mofvRevisited2,1,74,11.4595,76434,1.09479,9.08044,1.01692,2257,6,20,12.2542,54,396,679,0.0074952,0.0085488,11.3822,0.0003507,0.0090683,0.0002211,0
Kirlik14-KP_p-4_n-20_ins-5.dat,4,20,WLP,breadth,noOB,mofvRevisited2,1,74,8.14917,49192,0.0007398,6.53363,1.25399,2257,6,20,12.2542,54,396,679,0.0101246,0.0093657,7.94545,0.0003333,0.127248,0.000503,0.119983
Kirlik14-KP_p-4_n-20_ins-6.dat,4,20,LP,breadth,noOB,mofvRevisited2,1,152,55.4011,366815,3.64324,44.3521,6.23141,7657,8,20,13.9201,234,1123,2472,0.0491424,0.0363354,55.0303,0.0013579,0.041514,0.0009342,0
Kirlik14-KP_p-4_n-20_ins-6.dat,4,20,WLP,breadth,noOB,mofvRevisited2,1,152,37.74,213124,0.0006457,28.9366,7.11852,7657,8,20,13.9201,234,1123,2472,0.0684954,0.0389721,36.6808,0.0012396,0.695927,0.0023331,0.661924
Kirlik14-KP_p-4_n-20_ins-7.dat,4,20,LP,breadth,noOB,mofvRevisited2,1,175,51.6757,372736,6.20086,39.4215,4.63651,13593,8,20,14.232,350,1593,4854,0.113874,0.0444928,51.1999,0.0021334,0.0528365,0.0018506,0
Kirlik14-KP_p-4_n-20_ins-7.dat,4,20,WLP,breadth,noOB,mofvRevisited2,1,175,38.6664,229143,0.0015317,30.9894,5.67084,13593,8,20,14.232,350,1593,4854,0.150264,0.049198,37.4963,0.0020616,0.70048,0.0034514,0.658327
Kirlik14-KP_p-4_n-20_ins-8.dat,4,20,LP,breadth,noOB,mofvRevisited2,1,116,11.0082,78527,0.940682,8.55021,1.2246,2111,7,20,11.7538,30,456,570,0.0122139,0.0122955,10.9144,0.0004117,0.0101793,0.0002608,0
Kirlik14-KP_p-4_n-20_ins-8.dat,4,20,WLP,breadth,noOB,mofvRevisited2,1,116,9.01207,51882,0.0006554,7.09414,1.52352,2111,7,20,11.7538,30,456,570,0.0131552,0.0121217,8.78128,0.0003327,0.14903,0.0005114,0.141141
Kirlik14-KP_p-4_n-20_ins-9.dat,4,20,LP,breadth,noOB,mofvRevisited2,1,77,11.4611,74818,1.0272,9.12126,1.05619,2099,6,20,12.3362,37,456,557,0.0066992,0.0086002,11.3822,0.0003473,0.0093443,0.0002245,0
Kirlik14-KP_p-4_n-20_ins-9.dat,4,20,WLP,breadth,noOB,mofvRevisited2,1,77,8.37372,49867,0.0006824,6.6883,1.32728,2099,6,20,12.3362,37,456,557,0.0103943,0.0090267,8.169,0.0003278,0.130765,0.0004547,0.123635
Kirlik14-KP_p-4_n-30_ins-1.dat,4,30,LP,breadth,noOB,mofvRevisited2,1,563,513.345,3287902,24.6261,411.768,63.5292,49981,8,30,17.5471,345,4692,19954,2.02761,0.42898,508.067,0.0107478,0.38419,0.0093729,0
Kirlik14-KP_p-4_n-30_ins-1.dat,4,30,WLP,breadth,noOB,mofvRevisited2,1,563,352.83,1982253,0.0019285,269.377,65.9806,49971,8,30,17.5465,345,4685,19956,2.6731,0.46621,341.652,0.0098761,5.62449,0.0192026,5.2962
Kirlik14-KP_p-4_n-30_ins-10.dat,4,30,LP,breadth,noOB,mofvRevisited2,1,735,609.287,4130753,33.3787,479.167,77.4824,72289,9,30,17.5617,340,9747,26058,4.26379,0.653501,600.751,0.0154854,0.491877,0.014145,0
Kirlik14-KP_p-4_n-30_ins-10.dat,4,30,WLP,breadth,noOB,mofvRevisited2,1,735,452.281,2577694,0.0037949,347.332,80.8362,72301,9,30,17.5622,340,9747,26064,4.9065,0.747863,436.852,0.014166,6.62663,0.0263715,6.21179
Kirlik14-KP_p-4_n-30_ins-2.dat,4,30,LP,breadth,noOB,mofvRevisited2,1,535,558.748,3671381,22.7353,445.379,76.2898,46407,10,30,16.7906,421,5204,17579,2.2243,0.476282,552.973,0.0101062,0.391011,0.0089214,0
Kirlik14-KP_p-4_n-30_ins-2.dat,4,30,WLP,breadth,noOB,mofvRevisited2,1,535,432.31,2454541,0.002787,328.154,85.3519,46423,10,30,16.7912,426,5198,17588,2.71103,0.524919,420.395,0.0092511,5.94312,0.0186818,5.60333
Kirlik14-KP_p-4_n-30_ins-3.dat,4,30,LP,breadth,noOB,mofvRevisited2,1,226,94.18,681767,6.40621,73.7352,11.3803,14301,8,30,15.9043,96,901,6154,0.191116,0.0784916,93.3598,0.0025965,0.0788403,0.0019182,0
Kirlik14-KP_p-4_n-30_ins-3.dat,4,30,WLP,breadth,noOB,mofvRevisited2,1,226,79.2764,467536,0.0007128,63.1906,12.6704,14305,8,30,15.9063,95,900,6158,0.271472,0.0856325,77.4231,0.0024553,1.01952,0.0042401,0.953918
Kirlik14-KP_p-4_n-30_ins-4.dat,4,30,LP,breadth,noOB,mofvRevisited2,1,517,363.651,2254286,17.7937,292.883,44.0896,35821,9,30,16.7066,128,4988,12795,1.10624,0.308823,360.332,0.0073851,0.265987,0.0057422,0
Kirlik14-KP_p-4_n-30_ins-4.dat,4,30,WLP,breadth,noOB,mofvRevisited2,1,517,239.082,1395238,0.0006378,180.601,47.0061,35821,9,30,16.7066,128,4988,12795,1.31102,0.338666,232.034,0.0067172,3.76363,0.0138726,3.53364
Kirlik14-KP_p-4_n-30_ins-5.dat,4,30,LP,breadth,noOB,mofvRevisited2,1,281,106.675,701598,5.95226,85.4784,12.5744,12245,7,30,15.791,53,2584,3486,0.248604,0.0963469,105.771,0.0023136,0.0779426,0.0017864,0
Kirlik14-KP_p-4_n-30_ins-5.dat,4,30,WLP,breadth,noOB,mofvRevisited2,1,281,72.3732,452959,0.0018691,54.7521,14.1615,12245,7,30,15.791,53,2584,3486,0.322133,0.10464,70.3504,0.0021742,1.10361,0.0039388,1.03684
Kirlik14-KP_p-4_n-30_ins-6.dat,4,30,LP,breadth,noOB,mofvRevisited2,1,191,201.151,1298030,12.6055,164.004,19.6302,24993,8,30,15.9451,81,1400,11016,0.325722,0.132985,199.639,0.0047581,0.152453,0.0045713,0
Kirlik14-KP_p-4_n-30_ins-6.dat,4,30,WLP,breadth,noOB,mofvRevisited2,1,191,133.008,831368,0.0006894,104.918,21.8921,24993,8,30,15.9451,81,1400,11016,0.37226,0.138917,129.579,0.0042854,1.98894,0.0087968,1.86394
Kirlik14-KP_p-4_n-30_ins-7.dat,4,30,LP,breadth,noOB,mofvRevisited2,1,480,428.271,2842653,21.3836,343.582,51.7244,46639,9,30,17.5584,166,4796,18358,1.68964,0.35537,423.802,0.0096385,0.344657,0.0087432,0
Kirlik14-KP_p-4_n-30_ins-7.dat,4,30,WLP,breadth,noOB,mofvRevisited2,1,480,303.837,1668699,0.0085078,234.103,54.6046,46639,9,30,17.5593,166,4789,18365,2.05153,0.391936,294.328,0.0088751,4.96091,0.0174482,4.66584
Kirlik14-KP_p-4_n-30_ins-8.dat,4,30,LP,breadth,noOB,mofvRevisited2,1,262,301.189,1868466,15.4457,242.833,36.1223,29915,9,30,17.2559,237,1770,12951,0.432527,0.199759,299.018,0.0056192,0.201294,0.0049372,0
Kirlik14-KP_p-4_n-30_ins-8.dat,4,30,WLP,breadth,noOB,mofvRevisited2,1,262,210.79,1210087,0.0006688,164.085,38.0911,29915,9,30,17.2559,237,1770,12951,0.515363,0.211228,205.916,0.0053317,2.80856,0.0105473,2.63696
Kirlik14-KP_p-4_n-30_ins-9.dat,4,30,LP,breadth,noOB,mofvRevisited2,1,186,173.675,1198401,7.18413,139.713,22.7541,15635,9,30,15.5549,55,1722,6041,0.159661,0.123427,172.45,0.0031069,0.121842,0.0026232,0
Kirlik14-KP_p-4_n-30_ins-9.dat,4,30,WLP,breadth,noOB,mofvRevisited2,1,186,122.758,744161,0.0007753,92.6776,24.7532,15635,9,30,15.5549,57,1717,6044,0.249115,0.129375,119.583,0.002883,1.95426,0.0058631,1.84818
Kirlik14-KP_p-5_n-10_ins-1.dat,5,10,LP,breadth,noOB,mofvRevisited2,1,20,0.519999,3215,0.0610403,0.338831,0.105317,141,3,10,7.30986,28,24,19,0.0001255,0.0006017,0.512837,2.51e-05,0.0004852,1.09e-05,0
Kirlik14-KP_p-5_n-10_ins-1.dat,5,10,WLP,breadth,noOB,mofvRevisited2,1,20,0.485481,2109,0.0007443,0.295422,0.162243,141,3,10,7.30986,28,24,19,0.0001823,0.0005968,0.465725,2.07e-05,0.0099998,2.69e-05,0.0096252
Kirlik14-KP_p-5_n-10_ins-10.dat,5,10,LP,breadth,noOB,mofvRevisited2,1,10,0.301774,1991,0.0465465,0.202039,0.0421071,89,3,10,6.53333,10,17,18,0.0001566,0.0003084,0.295974,2.56e-05,0.0003723,1.29e-05,0
Kirlik14-KP_p-5_n-10_ins-10.dat,5,10,WLP,breadth,noOB,mofvRevisited2,1,10,0.273242,1361,0.0008948,0.185425,0.0669291,89,3,10,6.53333,10,17,18,0.0002726,0.0002873,0.258543,1.7e-05,0.0053176,2.7e-05,0.0050674
Kirlik14-KP_p-5_n-10_ins-2.dat,5,10,LP,breadth,noOB,mofvRevisited2,1,19,0.369721,2435,0.0627306,0.233765,0.0605049,131,3,10,6.93939,16,30,20,0.000108,0.0006541,0.363441,2.36e-05,0.0003991,1.33e-05,0
Kirlik14-KP_p-5_n-10_ins-2.dat,5,10,WLP,breadth,noOB,mofvRevisited2,1,19,0.314154,1608,0.0007354,0.209398,0.0823849,131,3,10,6.93939,16,30,20,0.0002141,0.0009165,0.29907,2.67e-05,0.008381,3.6e-05,0.0079568
Kirlik14-KP_p-5_n-10_ins-3.dat,5,10,LP,breadth,noOB,mofvRevisited2,1,23,0.63552,3743,0.0657776,0.403371,0.148517,155,4,10,6.91026,34,28,16,0.0001407,0.00082,0.626191,2.42e-05,0.0005334,1.19e-05,0
